 ,Area,Mean,Min,Max
40143,93,255,255,255
40144,118,255,255,255
40145,80,255,255,255
40146,84,255,255,255
40147,166,255,255,255
40148,123,255,255,255
40149,100,255,255,255
40150,151,255,255,255
40151,144,255,255,255
40152,121,255,255,255
40153,123,255,255,255
40154,77,255,255,255
40155,74,255,255,255
40156,176,255,255,255
40157,160,255,255,255
40158,101,255,255,255
40159,176,255,255,255
40160,151,255,255,255
40161,116,255,255,255
40162,49,255,255,255
40163,182,255,255,255
40164,127,255,255,255
40165,97,255,255,255
40166,195,255,255,255
40167,64,255,255,255
40168,196,255,255,255
40169,102,255,255,255
40170,142,255,255,255
40171,154,255,255,255
40172,93,255,255,255
40173,74,255,255,255
40174,107,255,255,255
40175,101,255,255,255
40176,107,255,255,255
40177,87,255,255,255
40178,171,255,255,255
40179,77,255,255,255
40180,76,255,255,255
40181,171,255,255,255
40182,95,255,255,255
40183,83,255,255,255
40184,101,255,255,255
40185,161,255,255,255
40186,70,255,255,255
40187,148,255,255,255
40188,177,255,255,255
40189,96,255,255,255
40190,120,255,255,255
40191,147,255,255,255
40192,104,255,255,255
40193,107,255,255,255
40194,151,255,255,255
40195,94,255,255,255
40196,110,255,255,255
40197,106,255,255,255
40198,164,255,255,255
40199,76,255,255,255
40200,124,255,255,255
40201,85,255,255,255
40202,170,255,255,255
40203,70,255,255,255
40204,114,255,255,255
40205,168,255,255,255
40206,139,255,255,255
40207,177,255,255,255
40208,90,255,255,255
40209,100,255,255,255
40210,123,255,255,255
40211,180,255,255,255
40212,130,255,255,255
40213,153,255,255,255
40214,157,255,255,255
40215,64,255,255,255
40216,111,255,255,255
40217,111,255,255,255
40218,119,255,255,255
40219,170,255,255,255
40220,157,255,255,255
40221,100,255,255,255
40222,146,255,255,255
40223,190,255,255,255
40224,90,255,255,255
40225,198,255,255,255
40226,103,255,255,255
40227,81,255,255,255
40228,152,255,255,255
40229,142,255,255,255
40230,140,255,255,255
40231,184,255,255,255
40232,169,255,255,255
40233,198,255,255,255
40234,177,255,255,255
40235,171,255,255,255
40236,113,255,255,255
40237,86,255,255,255
40238,107,255,255,255
40239,79,255,255,255
40240,92,255,255,255
40241,189,255,255,255
40242,148,255,255,255
40243,169,255,255,255
40244,110,255,255,255
40245,139,255,255,255
40246,113,255,255,255
40247,109,255,255,255
40248,165,255,255,255
40249,185,255,255,255
40250,74,255,255,255
40251,175,255,255,255
40252,191,255,255,255
40253,75,255,255,255
40254,91,255,255,255
40255,107,255,255,255
40256,166,255,255,255
40257,107,255,255,255
40258,164,255,255,255
40259,136,255,255,255
40260,151,255,255,255
40261,150,255,255,255
40262,82,255,255,255
40263,155,255,255,255
40264,106,255,255,255
40265,87,255,255,255
40266,145,255,255,255
40267,110,255,255,255
40268,141,255,255,255
40269,169,255,255,255
40270,113,255,255,255
40271,143,255,255,255
40272,84,255,255,255
40273,157,255,255,255
40274,69,255,255,255
40275,92,255,255,255
40276,67,255,255,255
40277,163,255,255,255
40278,166,255,255,255
40279,126,255,255,255
40280,80,255,255,255
40281,63,255,255,255
40282,69,255,255,255
40283,137,255,255,255
40284,50,255,255,255
40285,72,255,255,255
40286,90,255,255,255
40287,52,255,255,255
40288,96,255,255,255
40289,103,255,255,255
40290,165,255,255,255
40291,175,255,255,255
40292,81,255,255,255
40293,157,255,255,255
40294,115,255,255,255
40295,157,255,255,255
40296,69,255,255,255
40297,182,255,255,255
40298,96,255,255,255
40299,65,255,255,255
40300,83,255,255,255
40301,87,255,255,255
40302,94,255,255,255
40303,195,255,255,255
40304,148,255,255,255
40305,85,255,255,255
40306,89,255,255,255
40307,156,255,255,255
40308,193,255,255,255
40309,78,255,255,255
40310,85,255,255,255
40311,66,255,255,255
40312,50,255,255,255
40313,80,255,255,255
40314,75,255,255,255
40315,133,255,255,255
40316,91,255,255,255
40317,90,255,255,255
40318,121,255,255,255
40319,121,255,255,255
40320,118,255,255,255
40321,88,255,255,255
40322,115,255,255,255
40323,78,255,255,255
40324,120,255,255,255
40325,169,255,255,255
40326,127,255,255,255
40327,89,255,255,255
40328,82,255,255,255
40329,108,255,255,255
40330,135,255,255,255
40331,72,255,255,255
40332,167,255,255,255
40333,189,255,255,255
40334,173,255,255,255
40335,159,255,255,255
40336,123,255,255,255
40337,85,255,255,255
40338,187,255,255,255
40339,101,255,255,255
40340,86,255,255,255
40341,104,255,255,255
40342,105,255,255,255
40343,41,255,255,255
40344,209,255,255,255
40345,102,255,255,255
40346,63,255,255,255
40347,121,255,255,255
40348,187,255,255,255
40349,94,255,255,255
40350,138,255,255,255
40351,147,255,255,255
40352,88,255,255,255
40353,119,255,255,255
40354,74,255,255,255
40355,89,255,255,255
40356,103,255,255,255
40357,113,255,255,255
40358,165,255,255,255
40359,124,255,255,255
40360,101,255,255,255
40361,199,255,255,255
40362,86,255,255,255
40363,84,255,255,255
40364,71,255,255,255
40365,65,255,255,255
40366,146,255,255,255
40367,91,255,255,255
40368,107,255,255,255
40369,180,255,255,255
40370,173,255,255,255
40371,86,255,255,255
40372,105,255,255,255
40373,127,255,255,255
40374,61,255,255,255
40375,87,255,255,255
40376,195,255,255,255
40377,66,255,255,255
40378,75,255,255,255
40379,87,255,255,255
40380,80,255,255,255
40381,157,255,255,255
40382,67,255,255,255
40383,135,255,255,255
40384,166,255,255,255
40385,73,255,255,255
40386,94,255,255,255
40387,144,255,255,255
40388,54,255,255,255
40389,80,255,255,255
40390,81,255,255,255
40391,66,255,255,255
40392,106,255,255,255
40393,76,255,255,255
40394,183,255,255,255
40395,88,255,255,255
40396,123,255,255,255
40397,69,255,255,255
40398,166,255,255,255
40399,78,255,255,255
40400,189,255,255,255
40401,69,255,255,255
40402,85,255,255,255
40403,80,255,255,255
40404,152,255,255,255
40405,114,255,255,255
40406,147,255,255,255
40407,174,255,255,255
40408,20,255,255,255
40409,150,255,255,255
40410,166,255,255,255
40411,171,255,255,255
40412,78,255,255,255
40413,79,255,255,255
40414,153,255,255,255
40415,147,255,255,255
40416,103,255,255,255
40417,78,255,255,255
40418,74,255,255,255
40419,87,255,255,255
40420,90,255,255,255
40421,155,255,255,255
40422,69,255,255,255
40423,75,255,255,255
40424,176,255,255,255
40425,76,255,255,255
40426,25,255,255,255
40427,108,255,255,255
40428,63,255,255,255
40429,169,255,255,255
40430,194,255,255,255
40431,100,255,255,255
40432,158,255,255,255
40433,86,255,255,255
40434,84,255,255,255
40435,159,255,255,255
40436,111,255,255,255
40437,170,255,255,255
40438,125,255,255,255
40439,176,255,255,255
40440,146,255,255,255
40441,83,255,255,255
40442,170,255,255,255
40443,169,255,255,255
40444,146,255,255,255
40445,175,255,255,255
40446,147,255,255,255
40447,79,255,255,255
40448,167,255,255,255
40449,145,255,255,255
40450,170,255,255,255
40451,136,255,255,255
40452,133,255,255,255
40453,96,255,255,255
40454,182,255,255,255
40455,80,255,255,255
40456,106,255,255,255
40457,137,255,255,255
40458,166,255,255,255
40459,78,255,255,255
40460,125,255,255,255
40461,95,255,255,255
40462,166,255,255,255
40463,116,255,255,255
40464,132,255,255,255
40465,72,255,255,255
40466,126,255,255,255
40467,86,255,255,255
40468,192,255,255,255
40469,203,255,255,255
40470,151,255,255,255
40471,159,255,255,255
40472,56,255,255,255
40473,146,255,255,255
40474,150,255,255,255
40475,78,255,255,255
40476,102,255,255,255
40477,191,255,255,255
40478,95,255,255,255
40479,100,255,255,255
40480,94,255,255,255
40481,74,255,255,255
40482,191,255,255,255
40483,110,255,255,255
40484,196,255,255,255
40485,87,255,255,255
40486,87,255,255,255
40487,141,255,255,255
40488,148,255,255,255
40489,177,255,255,255
40490,78,255,255,255
40491,59,255,255,255
40492,132,255,255,255
40493,176,255,255,255
40494,134,255,255,255
40495,104,255,255,255
40496,106,255,255,255
40497,80,255,255,255
40498,76,255,255,255
40499,139,255,255,255
40500,174,255,255,255
40501,187,255,255,255
40502,147,255,255,255
40503,158,255,255,255
40504,186,255,255,255
40505,121,255,255,255
40506,108,255,255,255
40507,77,255,255,255
40508,127,255,255,255
40509,112,255,255,255
40510,92,255,255,255
40511,184,255,255,255
40512,88,255,255,255
40513,46,255,255,255
40514,88,255,255,255
40515,89,255,255,255
40516,183,255,255,255
40517,142,255,255,255
40518,86,255,255,255
40519,165,255,255,255
40520,107,255,255,255
40521,78,255,255,255
40522,183,255,255,255
40523,180,255,255,255
40524,109,255,255,255
40525,68,255,255,255
40526,158,255,255,255
40527,172,255,255,255
40528,149,255,255,255
40529,153,255,255,255
40530,119,255,255,255
40531,138,255,255,255
40532,188,255,255,255
40533,154,255,255,255
40534,170,255,255,255
40535,147,255,255,255
40536,163,255,255,255
40537,149,255,255,255
40538,134,255,255,255
40539,71,255,255,255
40540,106,255,255,255
40541,64,255,255,255
40542,83,255,255,255
40543,93,255,255,255
40544,93,255,255,255
40545,85,255,255,255
40546,158,255,255,255
40547,110,255,255,255
40548,76,255,255,255
40549,96,255,255,255
40550,93,255,255,255
40551,75,255,255,255
40552,132,255,255,255
40553,106,255,255,255
40554,110,255,255,255
40555,171,255,255,255
40556,64,255,255,255
40557,76,255,255,255
40558,129,255,255,255
40559,119,255,255,255
40560,184,255,255,255
40561,186,255,255,255
40562,179,255,255,255
40563,174,255,255,255
40564,153,255,255,255
40565,140,255,255,255
40566,101,255,255,255
40567,104,255,255,255
40568,145,255,255,255
40569,103,255,255,255
40570,122,255,255,255
40571,91,255,255,255
40572,79,255,255,255
40573,128,255,255,255
40574,87,255,255,255
40575,156,255,255,255
40576,171,255,255,255
40577,142,255,255,255
40578,78,255,255,255
40579,115,255,255,255
40580,119,255,255,255
40581,93,255,255,255
40582,121,255,255,255
40583,123,255,255,255
40584,24,255,255,255
40585,102,255,255,255
40586,86,255,255,255
40587,101,255,255,255
40588,159,255,255,255
40589,134,255,255,255
40590,170,255,255,255
40591,181,255,255,255
40592,86,255,255,255
40593,139,255,255,255
40594,142,255,255,255
40595,137,255,255,255
40596,97,255,255,255
40597,183,255,255,255
40598,109,255,255,255
40599,101,255,255,255
40600,45,255,255,255
40601,132,255,255,255
40602,88,255,255,255
40603,184,255,255,255
40604,138,255,255,255
40605,141,255,255,255
40606,166,255,255,255
40607,170,255,255,255
40608,95,255,255,255
40609,181,255,255,255
40610,107,255,255,255
40611,154,255,255,255
40612,150,255,255,255
40613,66,255,255,255
40614,176,255,255,255
40615,191,255,255,255
40616,92,255,255,255
40617,84,255,255,255
40618,98,255,255,255
40619,65,255,255,255
40620,92,255,255,255
40621,133,255,255,255
40622,129,255,255,255
40623,171,255,255,255
40624,97,255,255,255
40625,177,255,255,255
40626,140,255,255,255
40627,60,255,255,255
40628,96,255,255,255
40629,151,255,255,255
40630,96,255,255,255
40631,92,255,255,255
40632,137,255,255,255
40633,164,255,255,255
40634,108,255,255,255
40635,108,255,255,255
40636,124,255,255,255
40637,158,255,255,255
40638,115,255,255,255
40639,120,255,255,255
40640,68,255,255,255
40641,155,255,255,255
40642,182,255,255,255
40643,149,255,255,255
40644,78,255,255,255
40645,104,255,255,255
40646,141,255,255,255
40647,118,255,255,255
40648,127,255,255,255
40649,77,255,255,255
40650,121,255,255,255
40651,92,255,255,255
40652,148,255,255,255
40653,128,255,255,255
40654,106,255,255,255
40655,123,255,255,255
40656,163,255,255,255
40657,166,255,255,255
40658,116,255,255,255
40659,81,255,255,255
40660,74,255,255,255
40661,76,255,255,255
40662,89,255,255,255
40663,84,255,255,255
40664,86,255,255,255
40665,117,255,255,255
40666,118,255,255,255
40667,149,255,255,255
40668,71,255,255,255
40669,146,255,255,255
40670,86,255,255,255
40671,179,255,255,255
40672,104,255,255,255
40673,88,255,255,255
40674,127,255,255,255
40675,191,255,255,255
40676,181,255,255,255
40677,151,255,255,255
40678,126,255,255,255
40679,115,255,255,255
40680,141,255,255,255
40681,184,255,255,255
40682,166,255,255,255
40683,139,255,255,255
40684,162,255,255,255
40685,144,255,255,255
40686,154,255,255,255
40687,65,255,255,255
40688,148,255,255,255
40689,72,255,255,255
40690,77,255,255,255
40691,120,255,255,255
40692,155,255,255,255
40693,203,255,255,255
40694,91,255,255,255
40695,116,255,255,255
40696,90,255,255,255
40697,70,255,255,255
40698,128,255,255,255
40699,237,255,255,255
40700,170,255,255,255
40701,149,255,255,255
40702,137,255,255,255
40703,133,255,255,255
40704,126,255,255,255
40705,134,255,255,255
40706,124,255,255,255
40707,163,255,255,255
40708,197,255,255,255
40709,62,255,255,255
40710,213,255,255,255
40711,145,255,255,255
40712,204,255,255,255
40713,187,255,255,255
40714,110,255,255,255
40715,136,255,255,255
40716,100,255,255,255
40717,108,255,255,255
40718,100,255,255,255
40719,179,255,255,255
40720,98,255,255,255
40721,194,255,255,255
40722,96,255,255,255
40723,154,255,255,255
40724,139,255,255,255
40725,160,255,255,255
40726,92,255,255,255
40727,115,255,255,255
40728,159,255,255,255
40729,153,255,255,255
40730,196,255,255,255
40731,149,255,255,255
40732,104,255,255,255
40733,184,255,255,255
40734,193,255,255,255
40735,112,255,255,255
40736,113,255,255,255
40737,161,255,255,255
40738,168,255,255,255
40739,95,255,255,255
40740,110,255,255,255
40741,159,255,255,255
40742,110,255,255,255
40743,134,255,255,255
40744,195,255,255,255
40745,164,255,255,255
40746,140,255,255,255
40747,128,255,255,255
40748,194,255,255,255
40749,144,255,255,255
40750,195,255,255,255
40751,177,255,255,255
40752,75,255,255,255
40753,179,255,255,255
40754,91,255,255,255
40755,137,255,255,255
40756,186,255,255,255
40757,146,255,255,255
40758,112,255,255,255
40759,196,255,255,255
40760,164,255,255,255
40761,161,255,255,255
40762,123,255,255,255
40763,170,255,255,255
40764,95,255,255,255
40765,149,255,255,255
40766,157,255,255,255
40767,186,255,255,255
40768,138,255,255,255
40769,240,255,255,255
40770,174,255,255,255
40771,70,255,255,255
40772,144,255,255,255
40773,86,255,255,255
40774,73,255,255,255
40775,123,255,255,255
40776,126,255,255,255
40777,144,255,255,255
40778,126,255,255,255
40779,182,255,255,255
40780,141,255,255,255
40781,160,255,255,255
40782,168,255,255,255
40783,175,255,255,255
40784,173,255,255,255
40785,60,255,255,255
40786,137,255,255,255
40787,147,255,255,255
40788,143,255,255,255
40789,176,255,255,255
40790,129,255,255,255
40791,102,255,255,255
40792,170,255,255,255
40793,173,255,255,255
40794,168,255,255,255
40795,129,255,255,255
40796,134,255,255,255
40797,137,255,255,255
40798,147,255,255,255
40799,122,255,255,255
40800,121,255,255,255
40801,103,255,255,255
40802,192,255,255,255
40803,168,255,255,255
40804,92,255,255,255
40805,89,255,255,255
40806,185,255,255,255
40807,154,255,255,255
40808,74,255,255,255
40809,151,255,255,255
40810,160,255,255,255
40811,110,255,255,255
40812,73,255,255,255
40813,86,255,255,255
40814,163,255,255,255
40815,177,255,255,255
40816,105,255,255,255
40817,121,255,255,255
40818,173,255,255,255
40819,134,255,255,255
40820,133,255,255,255
40821,206,255,255,255
40822,136,255,255,255
40823,125,255,255,255
40824,105,255,255,255
40825,139,255,255,255
40826,92,255,255,255
40827,120,255,255,255
40828,134,255,255,255
40829,119,255,255,255
40830,133,255,255,255
40831,200,255,255,255
40832,62,255,255,255
40833,97,255,255,255
40834,176,255,255,255
40835,139,255,255,255
40836,100,255,255,255
40837,180,255,255,255
40838,176,255,255,255
40839,116,255,255,255
40840,223,255,255,255
40841,203,255,255,255
40842,132,255,255,255
40843,214,255,255,255
40844,114,255,255,255
40845,198,255,255,255
40846,80,255,255,255
40847,134,255,255,255
40848,124,255,255,255
40849,237,255,255,255
40850,114,255,255,255
40851,130,255,255,255
40852,181,255,255,255
40853,123,255,255,255
40854,191,255,255,255
40855,133,255,255,255
40856,138,255,255,255
40857,102,255,255,255
